y	x	group	clickSelects
22.4	1995.32876712329	237	18-6
21.5	1995.41369863014	237	18-6
22.4	1995.49589041096	237	18-6
24.7	1995.58082191781	237	18-6
24.3	1995.66575342466	237	18-6
24.7	1995.74794520548	237	18-6
21.5	1995.83287671233	237	18-6
21.9	1995.91506849315	237	18-6
18.6	1996	237	18-6
20.1	1996.08469945355	237	18-6
18.1	1996.16393442623	237	18-6
21.9	1996.24863387978	237	18-6
21.9	1996.3306010929	237	18-6
21	1996.41530054645	237	18-6
22.4	1996.49726775956	237	18-6
23.8	1996.58196721311	237	18-6
23.8	1996.66666666667	237	18-6
22.9	1996.74863387978	237	18-6
22.4	1996.83333333333	237	18-6
20.5	1996.91530054645	237	18-6
20.1	1997	237	18-6
19.6	1997.08493150685	237	18-6
18.6	1997.16164383562	237	18-6
21.5	1997.24657534247	237	18-6
21.9	1997.32876712329	237	18-6
22.4	1997.41369863014	237	18-6
23.4	1997.49589041096	237	18-6
23.4	1997.58082191781	237	18-6
25.2	1997.66575342466	237	18-6
22.4	1997.74794520548	237	18-6
22.4	1997.83287671233	237	18-6
20.5	1997.91506849315	237	18-6
21.5	1998	237	18-6
21.5	1998.08493150685	237	18-6
22.9	1998.16164383562	237	18-6
21.5	1998.24657534247	237	18-6
22.4	1998.32876712329	237	18-6
21.5	1998.41369863014	237	18-6
24.3	1998.49589041096	237	18-6
25.2	1998.58082191781	237	18-6
26.5	1998.66575342466	237	18-6
25.2	1998.74794520548	237	18-6
24.3	1998.83287671233	237	18-6
23.8	1998.91506849315	237	18-6
21	1999	237	18-6
19.6	1999.08493150685	237	18-6
21	1999.16164383562	237	18-6
19.6	1999.24657534247	237	18-6
20.1	1999.32876712329	237	18-6
21.5	1999.41369863014	237	18-6
21.9	1999.49589041096	237	18-6
23.8	1999.58082191781	237	18-6
23.4	1999.66575342466	237	18-6
23.8	1999.74794520548	237	18-6
23.4	1999.83287671233	237	18-6
23.4	1999.91506849315	237	18-6
23.8	2000	237	18-6
20.1	2000.08469945355	237	18-6
21	2000.16393442623	237	18-6
21.5	2000.24863387978	237	18-6
21.5	2000.3306010929	237	18-6
21.5	2000.41530054645	237	18-6
21	2000.49726775956	237	18-6
22.4	2000.58196721312	237	18-6
23.8	2000.66666666667	237	18-6
22.4	2000.74863387978	237	18-6
23.4	2000.83333333333	237	18-6
22.9	2000.91530054645	237	18-6
21	1995	238	18-7
20.1	1995.08493150685	238	18-7
18.6	1995.16164383562	238	18-7
19.6	1995.24657534247	238	18-7
21.9	1995.32876712329	238	18-7
21.9	1995.41369863014	238	18-7
21.9	1995.49589041096	238	18-7
24.7	1995.58082191781	238	18-7
23.4	1995.66575342466	238	18-7
24.3	1995.74794520548	238	18-7
22.4	1995.83287671233	238	18-7
21.5	1995.91506849315	238	18-7
19.6	1996	238	18-7
21.5	1996.08469945355	238	18-7
19.6	1996.16393442623	238	18-7
20.1	1996.24863387978	238	18-7
20.5	1996.3306010929	238	18-7
21	1996.41530054645	238	18-7
22.9	1996.49726775956	238	18-7
23.8	1996.58196721311	238	18-7
23.4	1996.66666666667	238	18-7
21.9	1996.74863387978	238	18-7
21.9	1996.83333333333	238	18-7
21	1996.91530054645	238	18-7
21.5	1997	238	18-7
21.5	1997.08493150685	238	18-7
18.6	1997.16164383562	238	18-7
21	1997.24657534247	238	18-7
21	1997.32876712329	238	18-7
22.9	1997.41369863014	238	18-7
24.3	1997.49589041096	238	18-7
22.9	1997.58082191781	238	18-7
24.3	1997.66575342466	238	18-7
22.4	1997.74794520548	238	18-7
23.4	1997.83287671233	238	18-7
20.1	1997.91506849315	238	18-7
21	1998	238	18-7
20.1	1998.08493150685	238	18-7
22.9	1998.16164383562	238	18-7
22.9	1998.24657534247	238	18-7
21.5	1998.32876712329	238	18-7
21.9	1998.41369863014	238	18-7
23.4	1998.49589041096	238	18-7
24.3	1998.58082191781	238	18-7
24.7	1998.66575342466	238	18-7
24.7	1998.74794520548	238	18-7
24.7	1998.83287671233	238	18-7
23.8	1998.91506849315	238	18-7
21.5	1999	238	18-7
21.5	1999.08493150685	238	18-7
21	1999.16164383562	238	18-7
19.1	1999.24657534247	238	18-7
20.1	1999.32876712329	238	18-7
21	1999.41369863014	238	18-7
22.4	1999.49589041096	238	18-7
23.8	1999.58082191781	238	18-7
22.9	1999.66575342466	238	18-7
23.4	1999.74794520548	238	18-7
23.4	1999.83287671233	238	18-7
23.8	1999.91506849315	238	18-7
22.9	2000	238	18-7
20.5	2000.08469945355	238	18-7
21.5	2000.16393442623	238	18-7
21.9	2000.24863387978	238	18-7
21.9	2000.3306010929	238	18-7
21.5	2000.41530054645	238	18-7
21	2000.49726775956	238	18-7
22.4	2000.58196721312	238	18-7
23.4	2000.66666666667	238	18-7
21.9	2000.74863387978	238	18-7
22.9	2000.83333333333	238	18-7
22.9	2000.91530054645	238	18-7
21.5	1995	239	18-8
21.5	1995.08493150685	239	18-8
20.1	1995.16164383562	239	18-8
19.6	1995.24657534247	239	18-8
20.5	1995.32876712329	239	18-8
21	1995.41369863014	239	18-8
22.4	1995.49589041096	239	18-8
25.2	1995.58082191781	239	18-8
22.9	1995.66575342466	239	18-8
24.3	1995.74794520548	239	18-8
22.9	1995.83287671233	239	18-8
21	1995.91506849315	239	18-8
19.6	1996	239	18-8
20.5	1996.08469945355	239	18-8
20.5	1996.16393442623	239	18-8
21.9	1996.24863387978	239	18-8
22.9	1996.3306010929	239	18-8
19.6	1996.41530054645	239	18-8
22.4	1996.49726775956	239	18-8
23.4	1996.58196721311	239	18-8
23.4	1996.66666666667	239	18-8
22.9	1996.74863387978	239	18-8
21.5	1996.83333333333	239	18-8
21	1996.91530054645	239	18-8
20.5	1997	239	18-8
21	1997.08493150685	239	18-8
21.5	1997.16164383562	239	18-8
21.9	1997.24657534247	239	18-8
21.5	1997.32876712329	239	18-8
22.9	1997.41369863014	239	18-8
23.4	1997.49589041096	239	18-8
22.9	1997.58082191781	239	18-8
24.3	1997.66575342466	239	18-8
22.4	1997.74794520548	239	18-8
24.3	1997.83287671233	239	18-8
20.1	1997.91506849315	239	18-8
21.9	1998	239	18-8
22.4	1998.08493150685	239	18-8
22.4	1998.16164383562	239	18-8
22.9	1998.24657534247	239	18-8
21.9	1998.32876712329	239	18-8
21.9	1998.41369863014	239	18-8
22.9	1998.49589041096	239	18-8
25.2	1998.58082191781	239	18-8
24.3	1998.66575342466	239	18-8
25.2	1998.74794520548	239	18-8
24.3	1998.83287671233	239	18-8
24.7	1998.91506849315	239	18-8
21	1999	239	18-8
21	1999.08493150685	239	18-8
21	1999.16164383562	239	18-8
19.1	1999.24657534247	239	18-8
20.5	1999.32876712329	239	18-8
21	1999.41369863014	239	18-8
21.9	1999.49589041096	239	18-8
22.9	1999.58082191781	239	18-8
22.4	1999.66575342466	239	18-8
24.3	1999.74794520548	239	18-8
24.3	1999.83287671233	239	18-8
24.3	1999.91506849315	239	18-8
23.4	2000	239	18-8
20.5	2000.08469945355	239	18-8
21.9	2000.16393442623	239	18-8
22.4	2000.24863387978	239	18-8
22.4	2000.3306010929	239	18-8
21.9	2000.41530054645	239	18-8
21	2000.49726775956	239	18-8
22.4	2000.58196721312	239	18-8
23.4	2000.66666666667	239	18-8
22.4	2000.74863387978	239	18-8
23.4	2000.83333333333	239	18-8
23.8	2000.91530054645	239	18-8
21.5	1995	240	18-9
21.9	1995.08493150685	240	18-9
20.5	1995.16164383562	240	18-9
20.5	1995.24657534247	240	18-9
20.1	1995.32876712329	240	18-9
19.6	1995.41369863014	240	18-9
21.9	1995.49589041096	240	18-9
24.7	1995.58082191781	240	18-9
22.9	1995.66575342466	240	18-9
21.9	1995.74794520548	240	18-9
23.4	1995.83287671233	240	18-9
21.9	1995.91506849315	240	18-9
21	1996	240	18-9
21	1996.08469945355	240	18-9
20.5	1996.16393442623	240	18-9
22.4	1996.24863387978	240	18-9
20.5	1996.3306010929	240	18-9
18.6	1996.41530054645	240	18-9
20.5	1996.49726775956	240	18-9
22.4	1996.58196721311	240	18-9
23.4	1996.66666666667	240	18-9
23.4	1996.74863387978	240	18-9
21.5	1996.83333333333	240	18-9
20.5	1996.91530054645	240	18-9
21.9	1997	240	18-9
20.1	1997.08493150685	240	18-9
22.9	1997.16164383562	240	18-9
21.5	1997.24657534247	240	18-9
20.1	1997.32876712329	240	18-9
21.9	1997.41369863014	240	18-9
21.5	1997.49589041096	240	18-9
21.9	1997.58082191781	240	18-9
23.4	1997.66575342466	240	18-9
22.4	1997.74794520548	240	18-9
21.9	1997.83287671233	240	18-9
20.5	1997.91506849315	240	18-9
22.9	1998	240	18-9
21.9	1998.08493150685	240	18-9
21.9	1998.16164383562	240	18-9
21.5	1998.24657534247	240	18-9
21	1998.32876712329	240	18-9
21	1998.41369863014	240	18-9
22.9	1998.49589041096	240	18-9
24.7	1998.58082191781	240	18-9
23.8	1998.66575342466	240	18-9
25.2	1998.74794520548	240	18-9
24.7	1998.83287671233	240	18-9
24.7	1998.91506849315	240	18-9
21.5	1999	240	18-9
21	1999.08493150685	240	18-9
22.4	1999.16164383562	240	18-9
18.6	1999.24657534247	240	18-9
21	1999.32876712329	240	18-9
21.5	1999.41369863014	240	18-9
21.5	1999.49589041096	240	18-9
21.9	1999.58082191781	240	18-9
22.9	1999.66575342466	240	18-9
23.8	1999.74794520548	240	18-9
26.1	1999.83287671233	240	18-9
23.8	1999.91506849315	240	18-9
24.3	2000	240	18-9
22.4	2000.08469945355	240	18-9
21	2000.16393442623	240	18-9
22.4	2000.24863387978	240	18-9
22.9	2000.3306010929	240	18-9
21.5	2000.41530054645	240	18-9
20.5	2000.49726775956	240	18-9
22.4	2000.58196721312	240	18-9
21.9	2000.66666666667	240	18-9
22.9	2000.74863387978	240	18-9
23.8	2000.83333333333	240	18-9
23.8	2000.91530054645	240	18-9
21.5	1995	241	19-1
19.6	1995.08493150685	241	19-1
18.6	1995.16164383562	241	19-1
16.2	1995.24657534247	241	19-1
11.6	1995.32876712329	241	19-1
9.59999999999997	1995.41369863014	241	19-1
8.5	1995.49589041096	241	19-1
12.1	1995.58082191781	241	19-1
15.7	1995.66575342466	241	19-1
18.6	1995.74794520548	241	19-1
20.1	1995.83287671233	241	19-1
21	1995.91506849315	241	19-1
20.1	1996	241	19-1
19.6	1996.08469945355	241	19-1
19.6	1996.16393442623	241	19-1
16.2	1996.24863387978	241	19-1
13.2	1996.3306010929	241	19-1
11.6	1996.41530054645	241	19-1
10.1	1996.49726775956	241	19-1
11.6	1996.58196721311	241	19-1
16.7	1996.66666666667	241	19-1
19.6	1996.74863387978	241	19-1
21	1996.83333333333	241	19-1
21.9	1996.91530054645	241	19-1
19.1	1997	241	19-1
19.6	1997.08493150685	241	19-1
19.1	1997.16164383562	241	19-1
14.7	1997.24657534247	241	19-1
12.1	1997.32876712329	241	19-1
12.1	1997.41369863014	241	19-1
12.1	1997.49589041096	241	19-1
12.7	1997.58082191781	241	19-1
17.6	1997.66575342466	241	19-1
17.6	1997.74794520548	241	19-1
21.9	1997.83287671233	241	19-1
24.3	1997.91506849315	241	19-1
22.9	1998	241	19-1
21.5	1998.08493150685	241	19-1
21.9	1998.16164383562	241	19-1
19.1	1998.24657534247	241	19-1
11.6	1998.32876712329	241	19-1
15.2	1998.41369863014	241	19-1
15.2	1998.49589041096	241	19-1
13.7	1998.58082191781	241	19-1
20.1	1998.66575342466	241	19-1
24.3	1998.74794520548	241	19-1
25.6	1998.83287671233	241	19-1
29.7	1998.91506849315	241	19-1
26.5	1999	241	19-1
24.7	1999.08493150685	241	19-1
22.9	1999.16164383562	241	19-1
20.1	1999.24657534247	241	19-1
17.1	1999.32876712329	241	19-1
14.2	1999.41369863014	241	19-1
8.5	1999.49589041096	241	19-1
16.2	1999.58082191781	241	19-1
19.1	1999.66575342466	241	19-1
21.9	1999.74794520548	241	19-1
24.7	1999.83287671233	241	19-1
29.2	1999.91506849315	241	19-1
22.9	2000	241	19-1
25.2	2000.08469945355	241	19-1
23.4	2000.16393442623	241	19-1
22.9	2000.24863387978	241	19-1
12.7	2000.3306010929	241	19-1
13.2	2000.41530054645	241	19-1
11.6	2000.49726775956	241	19-1
8.5	2000.58196721312	241	19-1
17.6	2000.66666666667	241	19-1
21.9	2000.74863387978	241	19-1
26.1	2000.83333333333	241	19-1
28.8	2000.91530054645	241	19-1
21.9	1995	242	19-10
21.9	1995.08493150685	242	19-10
23.4	1995.16164383562	242	19-10
19.1	1995.24657534247	242	19-10
19.1	1995.32876712329	242	19-10
20.5	1995.41369863014	242	19-10
21.5	1995.49589041096	242	19-10
23.4	1995.58082191781	242	19-10
22.9	1995.66575342466	242	19-10
22.9	1995.74794520548	242	19-10
23.4	1995.83287671233	242	19-10
22.4	1995.91506849315	242	19-10
20.5	1996	242	19-10
21	1996.08469945355	242	19-10
21.5	1996.16393442623	242	19-10
23.8	1996.24863387978	242	19-10
20.5	1996.3306010929	242	19-10
19.1	1996.41530054645	242	19-10
19.1	1996.49726775956	242	19-10
21.9	1996.58196721311	242	19-10
23.4	1996.66666666667	242	19-10
21	1996.74863387978	242	19-10
21	1996.83333333333	242	19-10
21	1996.91530054645	242	19-10
20.5	1997	242	19-10
20.1	1997.08493150685	242	19-10
21.5	1997.16164383562	242	19-10
21.5	1997.24657534247	242	19-10
19.6	1997.32876712329	242	19-10
22.9	1997.41369863014	242	19-10
21	1997.49589041096	242	19-10
21.9	1997.58082191781	242	19-10
22.9	1997.66575342466	242	19-10
21.9	1997.74794520548	242	19-10
21	1997.83287671233	242	19-10
21.5	1997.91506849315	242	19-10
23.4	1998	242	19-10
23.4	1998.08493150685	242	19-10
21.9	1998.16164383562	242	19-10
21.5	1998.24657534247	242	19-10
20.1	1998.32876712329	242	19-10
21.5	1998.41369863014	242	19-10
21.9	1998.49589041096	242	19-10
24.7	1998.58082191781	242	19-10
24.3	1998.66575342466	242	19-10
25.2	1998.74794520548	242	19-10
23.8	1998.83287671233	242	19-10
23.8	1998.91506849315	242	19-10
21	1999	242	19-10
20.5	1999.08493150685	242	19-10
21.9	1999.16164383562	242	19-10
18.6	1999.24657534247	242	19-10
20.5	1999.32876712329	242	19-10
21	1999.41369863014	242	19-10
21	1999.49589041096	242	19-10
21.5	1999.58082191781	242	19-10
21.9	1999.66575342466	242	19-10
23.4	1999.74794520548	242	19-10
24.7	1999.83287671233	242	19-10
23.4	1999.91506849315	242	19-10
23.8	2000	242	19-10
22.9	2000.08469945355	242	19-10
21.9	2000.16393442623	242	19-10
21	2000.24863387978	242	19-10
22.4	2000.3306010929	242	19-10
21.9	2000.41530054645	242	19-10
20.5	2000.49726775956	242	19-10
22.4	2000.58196721312	242	19-10
22.4	2000.66666666667	242	19-10
22.4	2000.74863387978	242	19-10
22.9	2000.83333333333	242	19-10
24.3	2000.91530054645	242	19-10
24.3	1995	243	19-11
25.6	1995.08493150685	243	19-11
26.1	1995.16164383562	243	19-11
20.5	1995.24657534247	243	19-11
20.5	1995.32876712329	243	19-11
20.1	1995.41369863014	243	19-11
22.4	1995.49589041096	243	19-11
22.9	1995.58082191781	243	19-11
22.9	1995.66575342466	243	19-11
23.4	1995.74794520548	243	19-11
22.9	1995.83287671233	243	19-11
23.8	1995.91506849315	243	19-11
23.8	1996	243	19-11
24.3	1996.08469945355	243	19-11
27.4	1996.16393442623	243	19-11
23.8	1996.24863387978	243	19-11
20.5	1996.3306010929	243	19-11
19.6	1996.41530054645	243	19-11
19.6	1996.49726775956	243	19-11
22.4	1996.58196721311	243	19-11
24.3	1996.66666666667	243	19-11
22.9	1996.74863387978	243	19-11
22.4	1996.83333333333	243	19-11
22.4	1996.91530054645	243	19-11
24.3	1997	243	19-11
22.9	1997.08493150685	243	19-11
24.7	1997.16164383562	243	19-11
24.3	1997.24657534247	243	19-11
20.1	1997.32876712329	243	19-11
21.5	1997.41369863014	243	19-11
21	1997.49589041096	243	19-11
25.2	1997.58082191781	243	19-11
23.4	1997.66575342466	243	19-11
22.4	1997.74794520548	243	19-11
23.4	1997.83287671233	243	19-11
24.7	1997.91506849315	243	19-11
27.4	1998	243	19-11
25.6	1998.08493150685	243	19-11
23.4	1998.16164383562	243	19-11
21	1998.24657534247	243	19-11
19.6	1998.32876712329	243	19-11
21.9	1998.41369863014	243	19-11
23.4	1998.49589041096	243	19-11
24.7	1998.58082191781	243	19-11
25.2	1998.66575342466	243	19-11
25.6	1998.74794520548	243	19-11
24.7	1998.83287671233	243	19-11
25.2	1998.91506849315	243	19-11
23.8	1999	243	19-11
22.9	1999.08493150685	243	19-11
24.3	1999.16164383562	243	19-11
19.6	1999.24657534247	243	19-11
21.5	1999.32876712329	243	19-11
21	1999.41369863014	243	19-11
21.5	1999.49589041096	243	19-11
21.5	1999.58082191781	243	19-11
22.4	1999.66575342466	243	19-11
22.9	1999.74794520548	243	19-11
25.6	1999.83287671233	243	19-11
24.7	1999.91506849315	243	19-11
26.5	2000	243	19-11
25.2	2000.08469945355	243	19-11
26.1	2000.16393442623	243	19-11
22.4	2000.24863387978	243	19-11
21.5	2000.3306010929	243	19-11
21.9	2000.41530054645	243	19-11
21.5	2000.49726775956	243	19-11
22.4	2000.58196721312	243	19-11
22.4	2000.66666666667	243	19-11
22.9	2000.74863387978	243	19-11
23.8	2000.83333333333	243	19-11
25.2	2000.91530054645	243	19-11
27.4	1995	244	19-12
30.1	1995.08493150685	244	19-12
31.8	1995.16164383562	244	19-12
26.5	1995.24657534247	244	19-12
24.3	1995.32876712329	244	19-12
22.4	1995.41369863014	244	19-12
24.3	1995.49589041096	244	19-12
23.4	1995.58082191781	244	19-12
25.6	1995.66575342466	244	19-12
25.2	1995.74794520548	244	19-12
26.5	1995.83287671233	244	19-12
27	1995.91506849315	244	19-12
27.4	1996	244	19-12
29.7	1996.08469945355	244	19-12
30.9	1996.16393442623	244	19-12
31.4	1996.24863387978	244	19-12
22.9	1996.3306010929	244	19-12
19.6	1996.41530054645	244	19-12
21	1996.49726775956	244	19-12
25.2	1996.58196721311	244	19-12
25.6	1996.66666666667	244	19-12
24.3	1996.74863387978	244	19-12
24.3	1996.83333333333	244	19-12
24.7	1996.91530054645	244	19-12
26.1	1997	244	19-12
26.1	1997.08493150685	244	19-12
29.2	1997.16164383562	244	19-12
30.9	1997.24657534247	244	19-12
24.3	1997.32876712329	244	19-12
23.8	1997.41369863014	244	19-12
21	1997.49589041096	244	19-12
27.9	1997.58082191781	244	19-12
25.6	1997.66575342466	244	19-12
26.1	1997.74794520548	244	19-12
27.4	1997.83287671233	244	19-12
27.4	1997.91506849315	244	19-12
30.9	1998	244	19-12
31.4	1998.08493150685	244	19-12
30.1	1998.16164383562	244	19-12
24.7	1998.24657534247	244	19-12
20.5	1998.32876712329	244	19-12
23.4	1998.41369863014	244	19-12
23.8	1998.49589041096	244	19-12
26.1	1998.58082191781	244	19-12
27.9	1998.66575342466	244	19-12
28.8	1998.74794520548	244	19-12
27.4	1998.83287671233	244	19-12
27	1998.91506849315	244	19-12
27.4	1999	244	19-12
27	1999.08493150685	244	19-12
28.8	1999.16164383562	244	19-12
22.9	1999.24657534247	244	19-12
24.3	1999.32876712329	244	19-12
22.9	1999.41369863014	244	19-12
23.4	1999.49589041096	244	19-12
22.9	1999.58082191781	244	19-12
23.8	1999.66575342466	244	19-12
24.3	1999.74794520548	244	19-12
27	1999.83287671233	244	19-12
25.6	1999.91506849315	244	19-12
27	2000	244	19-12
29.2	2000.08469945355	244	19-12
30.9	2000.16393442623	244	19-12
27.4	2000.24863387978	244	19-12
23.4	2000.3306010929	244	19-12
22.9	2000.41530054645	244	19-12
23.4	2000.49726775956	244	19-12
23.4	2000.58196721312	244	19-12
23.8	2000.66666666667	244	19-12
23.4	2000.74863387978	244	19-12
25.6	2000.83333333333	244	19-12
24.7	2000.91530054645	244	19-12
24.7	1995	245	19-13
26.5	1995.08493150685	245	19-13
27	1995.16164383562	245	19-13
23.8	1995.24657534247	245	19-13
21	1995.32876712329	245	19-13
21.9	1995.41369863014	245	19-13
20.5	1995.49589041096	245	19-13
21	1995.58082191781	245	19-13
22.4	1995.66575342466	245	19-13
22.4	1995.74794520548	245	19-13
22.4	1995.83287671233	245	19-13
24.3	1995.91506849315	245	19-13
24.7	1996	245	19-13
25.6	1996.08469945355	245	19-13
26.1	1996.16393442623	245	19-13
26.1	1996.24863387978	245	19-13
21.9	1996.3306010929	245	19-13
19.1	1996.41530054645	245	19-13
20.5	1996.49726775956	245	19-13
23.8	1996.58196721311	245	19-13
22.4	1996.66666666667	245	19-13
21	1996.74863387978	245	19-13
21.5	1996.83333333333	245	19-13
21.9	1996.91530054645	245	19-13
22.4	1997	245	19-13
21.5	1997.08493150685	245	19-13
25.2	1997.16164383562	245	19-13
26.1	1997.24657534247	245	19-13
22.9	1997.32876712329	245	19-13
22.9	1997.41369863014	245	19-13
21.5	1997.49589041096	245	19-13
25.6	1997.58082191781	245	19-13
23.8	1997.66575342466	245	19-13
24.3	1997.74794520548	245	19-13
24.7	1997.83287671233	245	19-13
25.6	1997.91506849315	245	19-13
26.5	1998	245	19-13
28.3	1998.08493150685	245	19-13
27	1998.16164383562	245	19-13
22.9	1998.24657534247	245	19-13
21	1998.32876712329	245	19-13
22.9	1998.41369863014	245	19-13
24.3	1998.49589041096	245	19-13
25.2	1998.58082191781	245	19-13
25.2	1998.66575342466	245	19-13
25.2	1998.74794520548	245	19-13
25.6	1998.83287671233	245	19-13
23.4	1998.91506849315	245	19-13
24.3	1999	245	19-13
22.9	1999.08493150685	245	19-13
24.3	1999.16164383562	245	19-13
21.5	1999.24657534247	245	19-13
23.4	1999.32876712329	245	19-13
21	1999.41369863014	245	19-13
21.9	1999.49589041096	245	19-13
21.9	1999.58082191781	245	19-13
21.9	1999.66575342466	245	19-13
22.9	1999.74794520548	245	19-13
23.8	1999.83287671233	245	19-13
22.9	1999.91506849315	245	19-13
23.8	2000	245	19-13
25.2	2000.08469945355	245	19-13
24.3	2000.16393442623	245	19-13
25.2	2000.24863387978	245	19-13
24.3	2000.3306010929	245	19-13
21.9	2000.41530054645	245	19-13
22.4	2000.49726775956	245	19-13
22.9	2000.58196721312	245	19-13
22.4	2000.66666666667	245	19-13
22.9	2000.74863387978	245	19-13
23.8	2000.83333333333	245	19-13
22.9	2000.91530054645	245	19-13
25.6	1995	246	19-14
25.2	1995.08493150685	246	19-14
26.1	1995.16164383562	246	19-14
26.1	1995.24657534247	246	19-14
25.6	1995.32876712329	246	19-14
24.7	1995.41369863014	246	19-14
24.7	1995.49589041096	246	19-14
27.9	1995.58082191781	246	19-14
27.4	1995.66575342466	246	19-14
27	1995.74794520548	246	19-14
25.6	1995.83287671233	246	19-14
25.2	1995.91506849315	246	19-14
25.2	1996	246	19-14
24.7	1996.08469945355	246	19-14
25.2	1996.16393442623	246	19-14
25.6	1996.24863387978	246	19-14
23.8	1996.3306010929	246	19-14
25.2	1996.41530054645	246	19-14
25.2	1996.49726775956	246	19-14
26.1	1996.58196721311	246	19-14
27	1996.66666666667	246	19-14
25.2	1996.74863387978	246	19-14
23.8	1996.83333333333	246	19-14
24.7	1996.91530054645	246	19-14
23.8	1997	246	19-14
23.4	1997.08493150685	246	19-14
23.4	1997.16164383562	246	19-14
24.7	1997.24657534247	246	19-14
24.7	1997.32876712329	246	19-14
25.6	1997.41369863014	246	19-14
24.3	1997.49589041096	246	19-14
26.1	1997.58082191781	246	19-14
26.1	1997.66575342466	246	19-14
27.4	1997.74794520548	246	19-14
26.1	1997.83287671233	246	19-14
25.6	1997.91506849315	246	19-14
26.1	1998	246	19-14
25.6	1998.08493150685	246	19-14
26.5	1998.16164383562	246	19-14
26.1	1998.24657534247	246	19-14
24.3	1998.32876712329	246	19-14
25.2	1998.41369863014	246	19-14
26.1	1998.49589041096	246	19-14
27	1998.58082191781	246	19-14
27	1998.66575342466	246	19-14
26.5	1998.74794520548	246	19-14
24.7	1998.83287671233	246	19-14
24.7	1998.91506849315	246	19-14
24.3	1999	246	19-14
23.4	1999.08493150685	246	19-14
24.3	1999.16164383562	246	19-14
23.8	1999.24657534247	246	19-14
25.2	1999.32876712329	246	19-14
24.7	1999.41369863014	246	19-14
24.7	1999.49589041096	246	19-14
25.6	1999.58082191781	246	19-14
26.5	1999.66575342466	246	19-14
24.7	1999.74794520548	246	19-14
24.7	1999.83287671233	246	19-14
24.3	1999.91506849315	246	19-14
23.8	2000	246	19-14
23.4	2000.08469945355	246	19-14
24.3	2000.16393442623	246	19-14
24.3	2000.24863387978	246	19-14
24.3	2000.3306010929	246	19-14
23.4	2000.41530054645	246	19-14
23.8	2000.49726775956	246	19-14
25.2	2000.58196721312	246	19-14
24.7	2000.66666666667	246	19-14
25.2	2000.74863387978	246	19-14
25.6	2000.83333333333	246	19-14
24.3	2000.91530054645	246	19-14
27.9	1995	247	19-15
26.5	1995.08493150685	247	19-15
27.4	1995.16164383562	247	19-15
28.3	1995.24657534247	247	19-15
27.9	1995.32876712329	247	19-15
27.4	1995.41369863014	247	19-15
27	1995.49589041096	247	19-15
30.1	1995.58082191781	247	19-15
29.2	1995.66575342466	247	19-15
28.3	1995.74794520548	247	19-15
27.9	1995.83287671233	247	19-15
27	1995.91506849315	247	19-15
26.5	1996	247	19-15
25.6	1996.08469945355	247	19-15
26.1	1996.16393442623	247	19-15
25.6	1996.24863387978	247	19-15
26.5	1996.3306010929	247	19-15
27.9	1996.41530054645	247	19-15
27	1996.49726775956	247	19-15
28.8	1996.58196721311	247	19-15
28.3	1996.66666666667	247	19-15
28.8	1996.74863387978	247	19-15
28.8	1996.83333333333	247	19-15
27	1996.91530054645	247	19-15
25.6	1997	247	19-15
26.1	1997.08493150685	247	19-15
24.7	1997.16164383562	247	19-15
25.6	1997.24657534247	247	19-15
26.5	1997.32876712329	247	19-15
27.4	1997.41369863014	247	19-15
27	1997.49589041096	247	19-15
28.3	1997.58082191781	247	19-15
27.9	1997.66575342466	247	19-15
29.2	1997.74794520548	247	19-15
29.2	1997.83287671233	247	19-15
27.4	1997.91506849315	247	19-15
27.4	1998	247	19-15
27	1998.08493150685	247	19-15
27	1998.16164383562	247	19-15
27.9	1998.24657534247	247	19-15
29.2	1998.32876712329	247	19-15
26.5	1998.41369863014	247	19-15
27.9	1998.49589041096	247	19-15
28.8	1998.58082191781	247	19-15
28.8	1998.66575342466	247	19-15
28.3	1998.74794520548	247	19-15
27.4	1998.83287671233	247	19-15
26.5	1998.91506849315	247	19-15
26.1	1999	247	19-15
25.2	1999.08493150685	247	19-15
25.2	1999.16164383562	247	19-15
26.1	1999.24657534247	247	19-15
27	1999.32876712329	247	19-15
27	1999.41369863014	247	19-15
26.5	1999.49589041096	247	19-15
27.4	1999.58082191781	247	19-15
28.8	1999.66575342466	247	19-15
27.9	1999.74794520548	247	19-15
27.4	1999.83287671233	247	19-15
26.1	1999.91506849315	247	19-15
25.6	2000	247	19-15
24.7	2000.08469945355	247	19-15
25.2	2000.16393442623	247	19-15
25.6	2000.24863387978	247	19-15
25.6	2000.3306010929	247	19-15
25.2	2000.41530054645	247	19-15
25.6	2000.49726775956	247	19-15
27	2000.58196721312	247	19-15
27.4	2000.66666666667	247	19-15
27.9	2000.74863387978	247	19-15
27.4	2000.83333333333	247	19-15
26.1	2000.91530054645	247	19-15
26.5	1995	248	19-16
27	1995.08493150685	248	19-16
26.5	1995.16164383562	248	19-16
27.4	1995.24657534247	248	19-16
28.8	1995.32876712329	248	19-16
26.5	1995.41369863014	248	19-16
27.9	1995.49589041096	248	19-16
29.2	1995.58082191781	248	19-16
29.2	1995.66575342466	248	19-16
28.8	1995.74794520548	248	19-16
27.9	1995.83287671233	248	19-16
27	1995.91506849315	248	19-16
26.5	1996	248	19-16
25.6	1996.08469945355	248	19-16
26.1	1996.16393442623	248	19-16
