x	y	key	xmin	xmax	ymin	ymax	group
-101.278260869565	-16.2086956521739	6-3	-102.530434782608	-100.026086956522	-17.4565217391304	-14.9608695652174	498
-101.278260869565	-13.7130434782609	6-4	-102.530434782608	-100.026086956522	-14.9608695652174	-12.4652173913044	499
-101.278260869565	-11.2173913043478	6-5	-102.530434782608	-100.026086956522	-12.4652173913043	-9.9695652173913	500
-101.278260869565	-8.72173913043478	6-6	-102.530434782608	-100.026086956522	-9.96956521739128	-7.47391304347828	501
-101.278260869565	-6.22608695652174	6-7	-102.530434782608	-100.026086956522	-7.47391304347824	-4.97826086956524	502
-101.278260869565	-3.73043478260869	6-8	-102.530434782608	-100.026086956522	-4.97826086956519	-2.48260869565219	503
-101.278260869565	-1.23478260869565	6-9	-102.530434782608	-100.026086956522	-2.48260869565215	0.0130434782608488	504
-98.7739130434783	-21.2	7-1	-100.026086956522	-97.521739130435	-22.4478260869565	-19.9521739130435	505
-98.7739130434783	1.26086956521739	7-10	-100.026086956522	-97.521739130435	0.0130434782608913	2.50869565217389	506
-98.7739130434783	3.75652173913044	7-11	-100.026086956522	-97.521739130435	2.50869565217394	5.00434782608694	507
-98.7739130434783	6.25217391304348	7-12	-100.026086956522	-97.521739130435	5.00434782608698	7.49999999999998	508
-98.7739130434783	8.74782608695653	7-13	-100.026086956522	-97.521739130435	7.50000000000003	9.99565217391303	509
-98.7739130434783	11.2434782608696	7-14	-100.026086956522	-97.521739130435	9.9956521739131	12.4913043478261	510
-98.7739130434783	13.7391304347826	7-15	-100.026086956522	-97.521739130435	12.4913043478261	14.9869565217391	511
-98.7739130434783	16.2347826086957	7-16	-100.026086956522	-97.521739130435	14.9869565217392	17.4826086956522	512
-98.7739130434783	18.7304347826087	7-17	-100.026086956522	-97.521739130435	17.4826086956522	19.9782608695652	513
-98.7739130434783	21.2260869565217	7-18	-100.026086956522	-97.521739130435	19.9782608695652	22.4739130434782	514
-98.7739130434783	23.7217391304348	7-19	-100.026086956522	-97.521739130435	22.4739130434783	24.9695652173913	515
-98.7739130434783	-18.704347826087	7-2	-100.026086956522	-97.521739130435	-19.9521739130435	-17.4565217391305	516
-98.7739130434783	26.2173913043478	7-20	-100.026086956522	-97.521739130435	24.9695652173913	27.4652173913043	517
-98.7739130434783	28.7130434782609	7-21	-100.026086956522	-97.521739130435	27.4652173913044	29.9608695652174	518
-98.7739130434783	31.2086956521739	7-22	-100.026086956522	-97.521739130435	29.9608695652174	32.4565217391304	519
-98.7739130434783	33.704347826087	7-23	-100.026086956522	-97.521739130435	32.4565217391305	34.9521739130435	520
-98.7739130434783	36.2	7-24	-100.026086956522	-97.521739130435	34.9521739130435	37.4478260869565	521
-98.7739130434783	-16.2086956521739	7-3	-100.026086956522	-97.521739130435	-17.4565217391304	-14.9608695652174	522
-98.7739130434783	-13.7130434782609	7-4	-100.026086956522	-97.521739130435	-14.9608695652174	-12.4652173913044	523
-98.7739130434783	-11.2173913043478	7-5	-100.026086956522	-97.521739130435	-12.4652173913043	-9.9695652173913	524
-98.7739130434783	-8.72173913043478	7-6	-100.026086956522	-97.521739130435	-9.96956521739128	-7.47391304347828	525
-98.7739130434783	-6.22608695652174	7-7	-100.026086956522	-97.521739130435	-7.47391304347824	-4.97826086956524	526
-98.7739130434783	-3.73043478260869	7-8	-100.026086956522	-97.521739130435	-4.97826086956519	-2.48260869565219	527
-98.7739130434783	-1.23478260869565	7-9	-100.026086956522	-97.521739130435	-2.48260869565215	0.0130434782608488	528
-96.2695652173913	-21.2	8-1	-97.5217391304347	-95.017391304348	-22.4478260869565	-19.9521739130435	529
-96.2695652173913	1.26086956521739	8-10	-97.5217391304347	-95.017391304348	0.0130434782608913	2.50869565217389	530
-96.2695652173913	3.75652173913044	8-11	-97.5217391304347	-95.017391304348	2.50869565217394	5.00434782608694	531
-96.2695652173913	6.25217391304348	8-12	-97.5217391304347	-95.017391304348	5.00434782608698	7.49999999999998	532
-96.2695652173913	8.74782608695653	8-13	-97.5217391304347	-95.017391304348	7.50000000000003	9.99565217391303	533
-96.2695652173913	11.2434782608696	8-14	-97.5217391304347	-95.017391304348	9.9956521739131	12.4913043478261	534
-96.2695652173913	13.7391304347826	8-15	-97.5217391304347	-95.017391304348	12.4913043478261	14.9869565217391	535
-96.2695652173913	16.2347826086957	8-16	-97.5217391304347	-95.017391304348	14.9869565217392	17.4826086956522	536
-96.2695652173913	18.7304347826087	8-17	-97.5217391304347	-95.017391304348	17.4826086956522	19.9782608695652	537
-96.2695652173913	21.2260869565217	8-18	-97.5217391304347	-95.017391304348	19.9782608695652	22.4739130434782	538
-96.2695652173913	23.7217391304348	8-19	-97.5217391304347	-95.017391304348	22.4739130434783	24.9695652173913	539
-96.2695652173913	-18.704347826087	8-2	-97.5217391304347	-95.017391304348	-19.9521739130435	-17.4565217391305	540
-96.2695652173913	26.2173913043478	8-20	-97.5217391304347	-95.017391304348	24.9695652173913	27.4652173913043	541
-96.2695652173913	28.7130434782609	8-21	-97.5217391304347	-95.017391304348	27.4652173913044	29.9608695652174	542
-96.2695652173913	31.2086956521739	8-22	-97.5217391304347	-95.017391304348	29.9608695652174	32.4565217391304	543
-96.2695652173913	33.704347826087	8-23	-97.5217391304347	-95.017391304348	32.4565217391305	34.9521739130435	544
-96.2695652173913	36.2	8-24	-97.5217391304347	-95.017391304348	34.9521739130435	37.4478260869565	545
-96.2695652173913	-16.2086956521739	8-3	-97.5217391304347	-95.017391304348	-17.4565217391304	-14.9608695652174	546
-96.2695652173913	-13.7130434782609	8-4	-97.5217391304347	-95.017391304348	-14.9608695652174	-12.4652173913044	547
-96.2695652173913	-11.2173913043478	8-5	-97.5217391304347	-95.017391304348	-12.4652173913043	-9.9695652173913	548
-96.2695652173913	-8.72173913043478	8-6	-97.5217391304347	-95.017391304348	-9.96956521739128	-7.47391304347828	549
-96.2695652173913	-6.22608695652174	8-7	-97.5217391304347	-95.017391304348	-7.47391304347824	-4.97826086956524	550
-96.2695652173913	-3.73043478260869	8-8	-97.5217391304347	-95.017391304348	-4.97826086956519	-2.48260869565219	551
-96.2695652173913	-1.23478260869565	8-9	-97.5217391304347	-95.017391304348	-2.48260869565215	0.0130434782608488	552
-93.7652173913043	-21.2	9-1	-95.0173913043477	-92.513043478261	-22.4478260869565	-19.9521739130435	553
-93.7652173913043	1.26086956521739	9-10	-95.0173913043477	-92.513043478261	0.0130434782608913	2.50869565217389	554
-93.7652173913043	3.75652173913044	9-11	-95.0173913043477	-92.513043478261	2.50869565217394	5.00434782608694	555
-93.7652173913043	6.25217391304348	9-12	-95.0173913043477	-92.513043478261	5.00434782608698	7.49999999999998	556
-93.7652173913043	8.74782608695653	9-13	-95.0173913043477	-92.513043478261	7.50000000000003	9.99565217391303	557
-93.7652173913043	11.2434782608696	9-14	-95.0173913043477	-92.513043478261	9.9956521739131	12.4913043478261	558
-93.7652173913043	13.7391304347826	9-15	-95.0173913043477	-92.513043478261	12.4913043478261	14.9869565217391	559
-93.7652173913043	16.2347826086957	9-16	-95.0173913043477	-92.513043478261	14.9869565217392	17.4826086956522	560
-93.7652173913043	18.7304347826087	9-17	-95.0173913043477	-92.513043478261	17.4826086956522	19.9782608695652	561
-93.7652173913043	21.2260869565217	9-18	-95.0173913043477	-92.513043478261	19.9782608695652	22.4739130434782	562
-93.7652173913043	23.7217391304348	9-19	-95.0173913043477	-92.513043478261	22.4739130434783	24.9695652173913	563
-93.7652173913043	-18.704347826087	9-2	-95.0173913043477	-92.513043478261	-19.9521739130435	-17.4565217391305	564
-93.7652173913043	26.2173913043478	9-20	-95.0173913043477	-92.513043478261	24.9695652173913	27.4652173913043	565
-93.7652173913043	28.7130434782609	9-21	-95.0173913043477	-92.513043478261	27.4652173913044	29.9608695652174	566
-93.7652173913043	31.2086956521739	9-22	-95.0173913043477	-92.513043478261	29.9608695652174	32.4565217391304	567
-93.7652173913043	33.704347826087	9-23	-95.0173913043477	-92.513043478261	32.4565217391305	34.9521739130435	568
-93.7652173913043	36.2	9-24	-95.0173913043477	-92.513043478261	34.9521739130435	37.4478260869565	569
-93.7652173913043	-16.2086956521739	9-3	-95.0173913043477	-92.513043478261	-17.4565217391304	-14.9608695652174	570
-93.7652173913043	-13.7130434782609	9-4	-95.0173913043477	-92.513043478261	-14.9608695652174	-12.4652173913044	571
-93.7652173913043	-11.2173913043478	9-5	-95.0173913043477	-92.513043478261	-12.4652173913043	-9.9695652173913	572
-93.7652173913043	-8.72173913043478	9-6	-95.0173913043477	-92.513043478261	-9.96956521739128	-7.47391304347828	573
-93.7652173913043	-6.22608695652174	9-7	-95.0173913043477	-92.513043478261	-7.47391304347824	-4.97826086956524	574
-93.7652173913043	-3.73043478260869	9-8	-95.0173913043477	-92.513043478261	-4.97826086956519	-2.48260869565219	575
-93.7652173913043	-1.23478260869565	9-9	-95.0173913043477	-92.513043478261	-2.48260869565215	0.0130434782608488	576
